Route,Airline,Flight Num,Aircraft,Date,Time,Latitude,Longitude,Course,Kts,mph,feet,Rate,Reporting facility
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 10:33:36 PM,38.8353,30.8492,↑ 339°,508,585,"34,000", ,FlightAware MLAT (5 sites)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 10:34:10 PM,38.9088,30.8135,↑ 339°,504,580,"34,000", ,FlightAware MLAT (4 sites)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 10:34:41 PM,38.9765,30.7801,↑ 339°,502,578,"34,000", ,FlightAware MLAT (5 sites)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 10:35:13 PM,39.0464,30.7461,↑ 339°,502,578,"34,000", ,FlightAware MLAT (5 sites)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 10:35:43 PM,39.1108,30.7149,↑ 339°,502,578,"34,000", ,FlightAware MLAT (8 sites)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 10:36:14 PM,39.1785,30.6819,↑ 339°,502,578,"34,000",24,FlightAware MLAT (6 sites)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 10:36:45 PM,39.2454,30.6492,↑ 339°,502,578,"34,025", ,FlightAware MLAT (9 sites)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 10:37:18 PM,39.3172,30.6142,↑ 339°,502,578,"34,000",-23,FlightAware MLAT (9 sites)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 10:37:49 PM,39.3835,30.5814,↑ 339°,498,573,"34,000", ,FlightAware MLAT (6 sites)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 10:38:22 PM,39.4548,30.5462,↑ 339°,498,573,"34,000", ,FlightAware MLAT (4 sites)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 10:38:53 PM,39.5219,30.5135,↑ 339°,496,571,"34,000", ,FlightAware MLAT (8 sites)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 10:39:23 PM,39.5832,30.4798,↖ 336°,493,567,"34,000", ,FlightAware ADS-B (ANK / LTAD)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 10:39:53 PM,39.6471,30.4427,↖ 336°,491,565,"34,000", ,FlightAware ADS-B (ANK / LTAD)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 10:40:24 PM,39.7112,30.4055,↖ 336°,489,563,"34,000", ,FlightAware ADS-B (ISL / LTBA)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 10:41:04 PM,39.7938,30.3571,↖ 336°,487,560,"34,000", ,FlightAware ADS-B (ISL / LTBA)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 10:41:34 PM,39.8557,30.3207,↖ 336°,487,560,"34,000", ,FlightAware ADS-B (ISL / LTBA)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 10:42:08 PM,39.9267,30.2789,↖ 336°,486,559,"34,000", ,FlightAware ADS-B (ADB / LTBJ)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 10:42:40 PM,39.9901,30.2416,↖ 336°,484,557,"34,000", ,FlightAware ADS-B (USQ / LTBO)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 10:43:10 PM,40.0517,30.2055,↖ 336°,485,558,"34,000", ,FlightAware ADS-B (USQ / LTBO)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 10:43:40 PM,40.1152,30.1682,↖ 336°,486,559,"34,000", ,FlightAware ADS-B (ADB / LTBJ)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 10:44:10 PM,40.176,30.1322,↖ 336°,486,559,"34,000", ,FlightAware ADS-B (ADB / LTBJ)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 10:44:40 PM,40.233,30.0981,↖ 335°,485,558,"34,000", ,FlightAware ADS-B (YEI / LTBR)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 10:45:10 PM,40.2974,30.0601,↖ 336°,482,555,"34,000", ,FlightAware ADS-B (LBWB)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 10:45:40 PM,40.359,30.0236,↖ 336°,477,549,"34,000", ,FlightAware ADS-B (LBWB)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 10:46:10 PM,40.4181,29.9882,↖ 335°,473,544,"34,000", ,FlightAware ADS-B (LBWB)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 10:46:40 PM,40.4781,29.9522,↖ 335°,468,539,"34,000", ,FlightAware ADS-B (LBWB)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 10:47:11 PM,40.5379,29.9165,↖ 336°,466,536,"34,000", ,FlightAware ADS-B (LBWB)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 10:47:42 PM,40.5968,29.8814,↖ 336°,465,535,"34,000", ,FlightAware ADS-B (LTHA)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 10:48:13 PM,40.659,29.8441,↖ 336°,463,533,"34,000", ,FlightAware ADS-B (LBWB)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 10:48:44 PM,40.7203,29.8072,↖ 335°,463,533,"34,000", ,FlightAware ADS-B (IST / LTFM)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 10:49:14 PM,40.7769,29.773,↖ 335°,463,533,"34,000", ,FlightAware ADS-B (ISL / LTBA)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 10:49:48 PM,40.8413,29.7338,↖ 335°,465,535,"34,000", ,FlightAware ADS-B (ISL / LTBA)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 10:50:18 PM,40.9019,29.6969,↖ 335°,466,536,"34,000", ,FlightAware ADS-B (LTBW)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 10:50:48 PM,40.96,29.6617,↖ 335°,466,536,"34,000", ,FlightAware ADS-B (ISL / LTBA)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 10:51:18 PM,41.0183,29.6262,↖ 335°,465,535,"34,000", ,FlightAware ADS-B (ISL / LTBA)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 10:51:48 PM,41.077,29.5906,↖ 335°,465,535,"34,000", ,FlightAware ADS-B (ISL / LTBA)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 10:52:18 PM,41.1362,29.5545,↖ 335°,466,536,"34,000", ,FlightAware ADS-B (ISL / LTBA)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 10:52:44 PM,41.1867,29.5241,↖ 337°,472,543,"34,000", ,FlightAware ADS-B (TEQ / LTBU)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 10:53:32 PM,41.2894,29.4818,↑ 344°,482,555,"34,000", ,FlightAware ADS-B (LTBW)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 10:54:03 PM,41.355,29.4567,↑ 344°,483,556,"34,000", ,FlightAware ADS-B (ISL / LTBA)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 10:54:35 PM,41.4273,29.4292,↑ 344°,483,556,"34,000", ,FlightAware ADS-B (VAR / LBWN)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 10:55:06 PM,41.4907,29.4049,↑ 344°,483,556,"34,000", ,FlightAware ADS-B (VAR / LBWN)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 10:55:36 PM,41.5576,29.3792,↑ 344°,480,552,"34,000", ,FlightAware ADS-B (VAR / LBWN)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 10:56:06 PM,41.6198,29.3556,↑ 344°,476,548,"34,000", ,FlightAware ADS-B (EDO / LTFD)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 10:56:37 PM,41.6857,29.3307,↑ 344°,476,548,"34,000", ,FlightAware ADS-B (VAR / LBWN)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 10:57:09 PM,41.7544,29.3046,↑ 344°,475,547,"34,000", ,FlightAware ADS-B (LRTZ)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 10:57:39 PM,41.8186,29.2798,↑ 344°,475,547,"34,000",24,FlightAware ADS-B (LRTZ)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 10:58:11 PM,41.8812,29.2555,↑ 344°,475,547,"34,025", ,FlightAware ADS-B (VAR / LBWN)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 10:58:41 PM,41.9444,29.231,↑ 344°,475,547,"34,000",-25,FlightAware ADS-B (VAR / LBWN)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 10:59:11 PM,42.0078,29.2063,↑ 344°,474,545,"34,000", ,FlightAware ADS-B (VAR / LBWN)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 10:59:41 PM,42.0724,29.1812,↑ 344°,474,545,"34,000", ,FlightAware ADS-B (VAR / LBWN)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:00:08 PM,42.1307,29.1578,↑ 342°,472,543,"34,000", ,FlightAware ADS-B (VAR / LBWN)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:00:34 PM,42.1787,29.1268,↖ 329°,467,537,"34,000", ,FlightAware ADS-B (LBBR)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:00:50 PM,42.2075,29.099,↖ 322°,465,535,"34,000", ,FlightAware ADS-B (VAR / LBWN)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:01:29 PM,42.2711,29.0259,↖ 320°,463,533,"34,000", ,FlightAware ADS-B (JAM / LBIA)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:01:59 PM,42.3175,28.9721,↖ 319°,461,531,"34,000", ,FlightAware ADS-B (JAM / LBIA)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:02:29 PM,42.3676,28.9136,↖ 319°,461,531,"34,000", ,FlightAware ADS-B (GOZ / LBGO)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:02:59 PM,42.4162,28.8565,↖ 319°,460,529,"34,000", ,FlightAware ADS-B (BBU / LRBS)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:03:29 PM,42.4631,28.8013,↖ 319°,459,528,"34,000", ,FlightAware ADS-B (LBBR)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:03:59 PM,42.5121,28.7434,↖ 319°,459,528,"34,000", ,FlightAware ADS-B (BOJ / LBBG)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:04:29 PM,42.5593,28.6877,↖ 319°,460,529,"34,000", ,FlightAware ADS-B (BOJ / LBBG)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:05:00 PM,42.6089,28.6291,↖ 319°,461,531,"34,000", ,FlightAware ADS-B (JAM / LBIA)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:05:30 PM,42.6569,28.5724,↖ 319°,461,531,"34,000", ,FlightAware ADS-B (BBU / LRBS)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:06:00 PM,42.7055,28.5147,↖ 319°,461,531,"34,000", ,FlightAware ADS-B (EDO / LTFD)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:06:31 PM,42.7542,28.4566,↖ 319°,461,531,"34,000", ,FlightAware ADS-B (JAM / LBIA)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:07:02 PM,42.8061,28.3949,↖ 319°,461,531,"34,000", ,FlightAware ADS-B (JAM / LBIA)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:07:32 PM,42.8527,28.3394,↖ 319°,461,531,"34,000", ,FlightAware ADS-B (JAM / LBIA)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:08:02 PM,42.8997,28.2832,↖ 319°,460,529,"34,000", ,FlightAware ADS-B (JAM / LBIA)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:08:32 PM,42.9486,28.2244,↖ 318°,460,529,"34,000", ,FlightAware ADS-B (JAM / LBIA)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:09:02 PM,42.9966,28.1665,↖ 319°,459,528,"34,000", ,FlightAware ADS-B (JAM / LBIA)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:09:32 PM,43.0437,28.1098,↖ 318°,460,529,"34,000", ,FlightAware ADS-B (BBU / LRBS)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:10:02 PM,43.0913,28.0523,↖ 318°,464,534,"34,000", ,FlightAware ADS-B (JAM / LBIA)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:10:32 PM,43.141,27.992,↖ 319°,463,533,"34,000", ,FlightAware ADS-B (LBBR)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:11:02 PM,43.1877,27.9353,↖ 318°,462,532,"34,000", ,FlightAware ADS-B (TGV / LBTG)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:11:32 PM,43.2357,27.877,↖ 318°,459,528,"34,000", ,FlightAware ADS-B (TGV / LBTG)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:12:02 PM,43.2835,27.819,↖ 319°,458,527,"34,000", ,FlightAware ADS-B (TGV / LBTG)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:12:32 PM,43.3309,27.7613,↖ 318°,456,525,"34,000", ,FlightAware ADS-B (TGV / LBTG)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:13:04 PM,43.3817,27.6993,↖ 318°,455,524,"34,000", ,FlightAware ADS-B (BBU / LRBS)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:13:34 PM,43.4302,27.64,↖ 318°,455,524,"34,000", ,FlightAware ADS-B (LBPG)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:14:04 PM,43.4769,27.5826,↖ 318°,453,521,"34,000",50,FlightAware ADS-B (LBPG)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:14:34 PM,43.5221,27.5268,↖ 318°,455,524,"34,050",650,FlightAware ADS-B (LBMG)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:15:04 PM,43.5687,27.469,↖ 318°,451,519,"34,650","1,025",FlightAware ADS-B (BBU / LRBS)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:15:34 PM,43.6156,27.4108,↖ 318°,452,520,"35,075",800,FlightAware ADS-B (BBU / LRBS)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:16:04 PM,43.6623,27.3529,↖ 318°,454,522,"35,450",725,FlightAware ADS-B (PDV / LBPD)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:16:34 PM,43.7087,27.2956,↖ 318°,456,525,"35,800",550,FlightAware ADS-B (OTP / LROP)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:17:04 PM,43.7559,27.2367,↖ 318°,460,529,"36,000",200,FlightAware ADS-B (OTP / LROP)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:17:34 PM,43.8029,27.1782,↖ 318°,461,531,"36,000", ,FlightAware ADS-B (GOZ / LBGO)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:18:04 PM,43.8495,27.1198,↖ 318°,462,532,"36,000", ,FlightAware ADS-B (PDV / LBPD)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:18:34 PM,43.8997,27.0568,↖ 318°,464,534,"36,000", ,FlightAware ADS-B (BBU / LRBS)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:19:04 PM,43.9455,26.9991,↖ 318°,464,534,"36,000", ,FlightAware ADS-B (BOJ / LBBG)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:19:36 PM,43.9969,26.934,↖ 318°,467,537,"36,000", ,FlightAware ADS-B (BOJ / LBBG)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:20:08 PM,44.0486,26.869,↖ 318°,468,539,"36,000",27,FlightAware ADS-B (TGV / LBTG)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:20:32 PM,44.0859,26.8228,↖ 320°,469,540,"36,025", ,FlightAware ADS-B (OTP / LROP)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:21:02 PM,44.1362,26.7685,↖ 322°,468,539,"36,000",-25,FlightAware ADS-B (BOJ / LBBG)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:21:32 PM,44.1896,26.7106,↖ 322°,467,537,"36,000", ,FlightAware ADS-B (LBBR)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:22:02 PM,44.2402,26.6555,↖ 322°,466,536,"36,000", ,FlightAware ADS-B (BOJ / LBBG)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:22:41 PM,44.3055,26.5843,↖ 322°,466,536,"36,000", ,FlightAware ADS-B (PDV / LBPD)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:23:21 PM,44.3737,26.5096,↖ 322°,465,535,"36,000", ,FlightAware ADS-B (INI / LYNI)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:23:57 PM,44.4348,26.4426,↖ 322°,464,534,"36,000", ,FlightAware ADS-B (OTP / LROP)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:24:27 PM,44.4839,26.3882,↖ 322°,463,533,"36,000", ,FlightAware ADS-B (BBU / LRBS)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:24:57 PM,44.5356,26.3309,↖ 322°,462,532,"36,000", ,FlightAware ADS-B (TGV / LBTG)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:25:27 PM,44.5863,26.2752,↖ 322°,462,532,"36,000", ,FlightAware ADS-B (TGV / LBTG)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:25:57 PM,44.6361,26.2204,↖ 322°,461,531,"36,000", ,FlightAware ADS-B (TGV / LBTG)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:26:27 PM,44.6873,26.1635,↖ 322°,461,531,"36,000", ,FlightAware ADS-B (TGV / LBTG)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:26:57 PM,44.736,26.1091,↖ 322°,462,532,"36,000", ,FlightAware ADS-B (BBU / LRBS)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:27:29 PM,44.7904,26.0486,↖ 322°,462,532,"36,000", ,FlightAware ADS-B (BBU / LRBS)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:28:45 PM,44.917,25.9089,↖ 321°,460,529,"36,000", ,FlightAware MLAT (10 sites)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:29:25 PM,44.9808,25.8327,↖ 321°,460,529,"36,000", ,FlightAware MLAT (7 sites)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:29:55 PM,45.0311,25.7769,↖ 321°,458,527,"36,000", ,FlightAware MLAT (9 sites)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:30:25 PM,45.0814,25.7214,↖ 321°,458,527,"36,000", ,FlightAware MLAT (9 sites)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:30:56 PM,45.1325,25.664,↖ 321°,456,525,"36,000", ,FlightAware MLAT (11 sites)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:31:27 PM,45.1837,25.6046,↖ 321°,456,525,"36,000", ,FlightAware MLAT (7 sites)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:31:58 PM,45.235,25.5471,↖ 321°,456,525,"36,000", ,FlightAware MLAT (7 sites)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:32:28 PM,45.2845,25.4904,↖ 321°,458,527,"36,000", ,FlightAware MLAT (11 sites)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:33:09 PM,45.3523,25.4138,↖ 321°,462,532,"36,000", ,FlightAware MLAT (5 sites)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:33:43 PM,45.4094,25.3471,↖ 321°,462,532,"36,000", ,FlightAware MLAT (4 sites)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:34:17 PM,45.4665,25.2815,↖ 321°,462,532,"36,000", ,FlightAware MLAT (4 sites)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:34:48 PM,45.5179,25.2243,↖ 321°,462,532,"36,000", ,FlightAware MLAT (5 sites)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:35:18 PM,45.5662,25.1672,↖ 320°,462,532,"36,000", ,FlightAware MLAT (9 sites)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:35:48 PM,45.6163,25.1115,↖ 320°,462,532,"36,000", ,FlightAware MLAT (9 sites)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:36:19 PM,45.6674,25.0491,↖ 320°,462,532,"36,000", ,FlightAware MLAT (6 sites)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:36:50 PM,45.7205,24.9883,↖ 320°,462,532,"36,000", ,FlightAware MLAT (7 sites)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:37:20 PM,45.7699,24.9307,↖ 320°,464,534,"36,000", ,FlightAware MLAT (8 sites)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:37:50 PM,45.8202,24.8721,↖ 320°,464,534,"36,000", ,FlightAware MLAT (8 sites)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:38:20 PM,45.8718,24.8129,↖ 320°,470,541,"36,000", ,FlightAware MLAT (13 sites)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:38:51 PM,45.9228,24.7513,↖ 320°,472,543,"36,000", ,FlightAware MLAT (5 sites)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:39:23 PM,45.976,24.6879,↖ 320°,474,545,"36,000", ,FlightAware MLAT (5 sites)
