Route,Airline,Flight Num,Aircraft ,Date,Time,Latitude,Longitude,Course,Kts,mph,feet,Rate,Reporting Facility
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:18:15 PM,40.2256,18.7347,← 306°,455,524,"40,000", ,FlightAware ADS-B (IOA / LGIO)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:18:45 PM,40.2629,18.6677,← 306°,454,522,"40,000", ,FlightAware ADS-B (IOA / LGIO)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:19:15 PM,40.2998,18.6012,← 306°,453,521,"40,000", ,FlightAware ADS-B (IOA / LGIO)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:19:45 PM,40.3367,18.5345,← 306°,453,521,"40,000", ,FlightAware ADS-B (IOA / LGIO)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:20:16 PM,40.3761,18.4633,← 306°,453,521,"40,000", ,FlightAware ADS-B (SUF / LICA)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:20:47 PM,40.4133,18.3959,← 306°,455,524,"40,000", ,FlightAware ADS-B (TAR / LIBG)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:21:18 PM,40.4513,18.3269,← 306°,456,525,"40,000", ,FlightAware ADS-B (BRI / LIBD)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:21:48 PM,40.4879,18.2601,← 306°,454,522,"40,000", ,FlightAware ADS-B (BRI / LIBD)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:22:18 PM,40.524,18.1942,← 306°,454,522,"40,000", ,FlightAware ADS-B (BRI / LIBD)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:22:48 PM,40.5609,18.1268,← 306°,453,521,"40,000", ,FlightAware ADS-B (TAR / LIBG)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:23:18 PM,40.5983,18.0582,← 306°,452,520,"40,000", ,FlightAware ADS-B (BRI / LIBD)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:23:48 PM,40.6337,17.9931,← 306°,455,524,"40,000", ,FlightAware ADS-B (TAR / LIBG)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:24:18 PM,40.6707,17.9249,← 306°,457,526,"40,000", ,FlightAware ADS-B (TAR / LIBG)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:24:48 PM,40.708,17.8561,← 306°,458,527,"40,000", ,FlightAware ADS-B (TAR / LIBG)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:25:18 PM,40.744,17.7896,← 305°,459,528,"40,000", ,FlightAware ADS-B (TAR / LIBG)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:25:48 PM,40.7815,17.72,← 305°,460,529,"40,000", ,FlightAware ADS-B (SUF / LICA)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:26:18 PM,40.8193,17.65,← 305°,461,531,"40,000", ,FlightAware ADS-B (FOG / LIBF)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:26:48 PM,40.8563,17.5809,← 305°,461,531,"40,000", ,FlightAware ADS-B (SUF / LICA)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:27:18 PM,40.8925,17.5133,← 305°,459,528,"40,000", ,FlightAware ADS-B (FOG / LIBF)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:27:48 PM,40.9288,17.4458,← 305°,458,527,"40,000", ,FlightAware ADS-B (TAR / LIBG)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:28:18 PM,40.9656,17.3767,← 305°,460,529,"40,000", ,FlightAware ADS-B (TAR / LIBG)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:28:48 PM,41.0026,17.307,← 305°,464,534,"40,000", ,FlightAware ADS-B (FOG / LIBF)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:29:19 PM,41.0416,17.2336,← 305°,464,534,"40,000", ,FlightAware ADS-B (FOG / LIBF)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:29:49 PM,41.0786,17.1641,← 305°,464,534,"40,000", ,FlightAware ADS-B (FOG / LIBF)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:30:26 PM,41.1236,17.0788,← 305°,460,529,"40,000", ,FlightAware ADS-B (SPU / LDSP)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:30:56 PM,41.1602,17.0096,← 305°,458,527,"40,000", ,FlightAware ADS-B (SPU / LDSP)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:31:26 PM,41.197,16.9396,← 305°,459,528,"40,000", ,FlightAware ADS-B (SPU / LDSP)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:31:56 PM,41.2332,16.8703,← 305°,460,529,"40,000", ,FlightAware ADS-B (SPU / LDSP)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:32:26 PM,41.2671,16.8058,← 305°,461,531,"40,000", ,FlightAware ADS-B (SUF / LICA)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:32:56 PM,41.3054,16.7325,← 305°,460,529,"40,000", ,FlightAware ADS-B (SPU / LDSP)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:33:27 PM,41.3426,16.6612,← 305°,460,529,"40,000", ,FlightAware ADS-B (SPU / LDSP)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:33:57 PM,41.3782,16.5927,← 305°,460,529,"40,000", ,FlightAware ADS-B (LICP)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:34:28 PM,41.4147,16.5223,← 304°,460,529,"40,000", ,FlightAware ADS-B (NAP / LIRN)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:34:59 PM,41.4529,16.4486,← 305°,460,529,"40,000", ,FlightAware ADS-B (LINA)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:35:29 PM,41.4903,16.3762,← 305°,457,526,"40,000", ,FlightAware ADS-B (LINA)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:35:59 PM,41.5259,16.3071,← 305°,456,525,"40,000", ,FlightAware ADS-B (LINA)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:36:29 PM,41.5622,16.2366,← 304°,455,524,"40,000", ,FlightAware ADS-B (LINA)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:37:00 PM,41.5979,16.1669,← 304°,459,528,"40,000",25,FlightAware ADS-B (QSR / LIRI)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:37:30 PM,41.6342,16.0959,← 304°,460,529,"40,025", ,FlightAware ADS-B (LINA)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:38:01 PM,41.671,16.0241,← 304°,459,528,"40,000",-24,FlightAware ADS-B (LCC / LIBN)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:38:32 PM,41.7074,15.9525,← 304°,458,527,"40,000", ,FlightAware ADS-B (LIBX)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:39:02 PM,41.7425,15.8834,← 304°,458,527,"40,000", ,FlightAware ADS-B (RMI / LIPR)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:39:32 PM,41.7787,15.8119,← 304°,459,528,"40,000", ,FlightAware ADS-B (RMI / LIPR)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:40:02 PM,41.8143,15.7417,← 304°,457,526,"40,000", ,FlightAware ADS-B (LCC / LIBN)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:40:33 PM,41.8503,15.6704,← 304°,454,522,"40,000", ,FlightAware ADS-B (LIRU)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:41:03 PM,41.8857,15.6001,← 304°,451,519,"40,000", ,FlightAware ADS-B (LIRU)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:41:33 PM,41.9192,15.5334,← 304°,449,517,"40,000", ,FlightAware ADS-B (LCC / LIBN)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:42:04 PM,41.9559,15.4601,← 304°,448,516,"40,000", ,FlightAware ADS-B (LIRU)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:42:34 PM,41.99,15.392,← 304°,448,516,"40,000", ,FlightAware ADS-B (LIRU)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:43:04 PM,42.0254,15.3208,← 304°,448,516,"40,000", ,FlightAware ADS-B (LIRU)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:43:35 PM,42.0604,15.2506,← 304°,447,514,"40,000", ,FlightAware ADS-B (RMI / LIPR)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:44:05 PM,42.0964,15.178,← 304°,447,514,"40,000", ,FlightAware ADS-B (NAP / LIRN)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:44:35 PM,42.1292,15.1118,← 304°,447,514,"40,000", ,FlightAware ADS-B (LIRU)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:45:05 PM,42.1637,15.0418,← 304°,447,514,"40,000", ,FlightAware ADS-B (CIA / LIRA)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:45:36 PM,42.199,14.9703,← 304°,447,514,"40,000", ,FlightAware ADS-B (NAP / LIRN)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:46:06 PM,42.2329,14.9015,← 304°,447,514,"40,000", ,FlightAware ADS-B (LIRU)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:46:36 PM,42.2673,14.8314,← 303°,448,516,"40,000", ,FlightAware ADS-B (LIRU)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:47:06 PM,42.3018,14.7608,← 303°,450,518,"40,000", ,FlightAware ADS-B (LIRU)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:47:37 PM,42.3375,14.6877,← 303°,450,518,"40,000", ,FlightAware ADS-B (NAP / LIRN)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:48:07 PM,42.3706,14.6197,← 303°,451,519,"40,000", ,FlightAware ADS-B (LIRU)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:48:37 PM,42.407,14.545,← 303°,452,520,"40,000", ,FlightAware ADS-B (NAP / LIRN)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:49:07 PM,42.4416,14.4733,← 303°,454,522,"40,000", ,FlightAware ADS-B (NAP / LIRN)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:49:37 PM,42.4747,14.4052,← 303°,451,519,"40,000", ,FlightAware ADS-B (LIRU)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:50:07 PM,42.5086,14.3356,← 304°,450,518,"40,000", ,FlightAware ADS-B (LIRU)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:50:38 PM,42.5455,14.26,← 303°,449,517,"40,000", ,FlightAware ADS-B (NAP / LIRN)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:51:08 PM,42.5782,14.192,← 303°,451,519,"40,000", ,FlightAware ADS-B (LIRU)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:51:38 PM,42.6124,14.1206,← 303°,451,519,"40,000", ,FlightAware ADS-B (LIRU)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:52:08 PM,42.6457,14.0509,← 303°,450,518,"40,000", ,FlightAware ADS-B (LIDF)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:52:38 PM,42.6793,13.9803,← 303°,449,517,"40,000", ,FlightAware ADS-B (LIDF)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:53:08 PM,42.7134,13.9086,← 303°,449,517,"40,000", ,FlightAware ADS-B (LIDF)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:53:39 PM,42.7483,13.8349,← 303°,451,519,"40,000", ,FlightAware ADS-B (LIRU)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:54:09 PM,42.7823,13.763,← 303°,451,519,"40,000", ,FlightAware ADS-B (LIRU)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:54:39 PM,42.8166,13.6902,← 303°,452,520,"40,000", ,FlightAware ADS-B (LIRU)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:55:10 PM,42.8518,13.6151,← 302°,455,524,"40,000", ,FlightAware ADS-B (NAP / LIRN)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:55:42 PM,42.8877,13.5386,← 303°,456,525,"40,000", ,FlightAware ADS-B (LIKO)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:56:12 PM,42.9207,13.4685,← 304°,455,524,"40,000", ,FlightAware ADS-B (LIRU)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:56:58 PM,42.9807,13.3628,← 308°,455,524,"40,000", ,FlightAware ADS-B (LIPS)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:57:28 PM,43.0191,13.2946,← 307°,454,522,"40,000", ,FlightAware ADS-B (VIC / LIPT)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:57:59 PM,43.0583,13.2248,← 308°,454,522,"40,000", ,FlightAware ADS-B (LIPS)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:58:29 PM,43.0977,13.1549,← 308°,452,520,"40,000", ,FlightAware ADS-B (AOI / LIPY)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:59:00 PM,43.1349,13.0887,← 307°,451,519,"40,000", ,FlightAware ADS-B (LIDF)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 08:59:30 PM,43.1753,13.0168,← 308°,450,518,"40,000", ,FlightAware ADS-B (CIA / LIRA)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:00:00 PM,43.2129,12.9495,← 307°,449,517,"40,000", ,FlightAware ADS-B (CIA / LIRA)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:00:30 PM,43.2497,12.8837,← 307°,450,518,"40,000", ,FlightAware ADS-B (LIDF)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:01:00 PM,43.2886,12.814,← 307°,451,519,"40,000", ,FlightAware ADS-B (AOI / LIPY)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:01:30 PM,43.3266,12.7455,← 307°,452,520,"40,000", ,FlightAware ADS-B (AOI / LIPY)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:02:00 PM,43.3632,12.6794,← 307°,453,521,"40,000", ,FlightAware ADS-B (LIDF)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:02:30 PM,43.4014,12.6106,← 307°,455,524,"40,000", ,FlightAware ADS-B (LIDF)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:03:01 PM,43.4416,12.5377,← 307°,454,522,"40,000", ,FlightAware ADS-B (AOI / LIPY)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:03:31 PM,43.4791,12.4696,← 307°,455,524,"40,000", ,FlightAware ADS-B (AOI / LIPY)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:04:01 PM,43.516,12.4024,← 307°,453,521,"40,000", ,FlightAware ADS-B (LIDF)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:04:31 PM,43.5536,12.3339,← 307°,453,521,"40,000", ,FlightAware ADS-B (LIDF)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:05:01 PM,43.5917,12.2643,← 307°,453,521,"40,000", ,FlightAware ADS-B (NCE / LFMN)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:05:31 PM,43.6296,12.1947,← 307°,456,525,"40,000", ,FlightAware ADS-B (LIDF)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:06:01 PM,43.6674,12.1251,← 307°,457,526,"40,000", ,FlightAware ADS-B (LIDF)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:06:31 PM,43.7056,12.0548,← 307°,459,528,"40,000", ,FlightAware ADS-B (LIDF)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:07:01 PM,43.7438,11.9844,← 307°,459,528,"40,000", ,FlightAware ADS-B (VCE / LIPZ)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:07:31 PM,43.7826,11.9126,← 307°,460,529,"40,000", ,FlightAware ADS-B (EBA / LIRJ)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:08:01 PM,43.8205,11.8422,← 307°,459,528,"40,000", ,FlightAware ADS-B (PMF / LIMP)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:08:31 PM,43.8583,11.7721,← 307°,459,528,"40,000", ,FlightAware ADS-B (PMF / LIMP)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:09:02 PM,43.8976,11.6989,← 307°,458,527,"40,000", ,FlightAware ADS-B (VCE / LIPZ)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:09:32 PM,43.9355,11.6279,← 307°,458,527,"40,000", ,FlightAware ADS-B (PMF / LIMP)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:10:03 PM,43.9729,11.5579,← 306°,457,526,"40,000", ,FlightAware ADS-B (PMF / LIMP)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:10:33 PM,44.011,11.4863,← 306°,456,525,"40,000", ,FlightAware ADS-B (EBA / LIRJ)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:11:03 PM,44.0494,11.4142,← 306°,457,526,"40,000", ,FlightAware ADS-B (EBA / LIRJ)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:11:34 PM,44.0879,11.3415,← 306°,458,527,"40,000", ,FlightAware ADS-B (VCE / LIPZ)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:12:04 PM,44.1257,11.2699,← 306°,459,528,"40,000", ,FlightAware ADS-B (PMF / LIMP)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:12:34 PM,44.1636,11.1981,← 306°,459,528,"40,000", ,FlightAware ADS-B (LIRG)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:13:04 PM,44.2019,11.1252,← 306°,461,531,"40,000", ,FlightAware ADS-B (LIRG)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:13:35 PM,44.2394,11.0537,← 306°,462,532,"40,000", ,FlightAware ADS-B (LIRG)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:14:05 PM,44.2788,10.9784,← 306°,461,531,"40,000", ,FlightAware ADS-B (PMF / LIMP)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:14:35 PM,44.3149,10.9093,← 306°,460,529,"40,000", ,FlightAware ADS-B (LIDU)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:15:05 PM,44.3528,10.8366,← 306°,461,531,"40,000", ,FlightAware ADS-B (LIDU)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:15:35 PM,44.3909,10.7633,← 306°,462,532,"40,000", ,FlightAware ADS-B (LIDU)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:16:06 PM,44.4287,10.6903,← 306°,463,533,"40,000", ,FlightAware ADS-B (BLQ / LIPE)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:16:36 PM,44.4661,10.6179,← 306°,464,534,"40,000", ,FlightAware ADS-B (PMF / LIMP)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:17:06 PM,44.5042,10.544,← 306°,465,535,"40,000", ,FlightAware ADS-B (BLQ / LIPE)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:17:36 PM,44.5419,10.4707,← 306°,464,534,"40,000", ,FlightAware ADS-B (PMF / LIMP)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:18:06 PM,44.5787,10.399,← 306°,464,534,"40,000", ,FlightAware ADS-B (CIA / LIRA)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:18:36 PM,44.6158,10.3263,← 306°,462,532,"40,000", ,FlightAware ADS-B (CIA / LIRA)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:19:06 PM,44.6535,10.2527,← 306°,463,533,"40,000", ,FlightAware ADS-B (CIA / LIRA)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:19:36 PM,44.6902,10.1804,← 306°,463,533,"40,000", ,FlightAware ADS-B (CIA / LIRA)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:20:06 PM,44.7289,10.1043,← 305°,465,535,"40,000", ,FlightAware ADS-B (LIDU)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:20:36 PM,44.7666,10.0299,← 305°,466,536,"40,000", ,FlightAware ADS-B (PMF / LIMP)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:21:06 PM,44.8027,9.9584,← 305°,466,536,"40,000", ,FlightAware ADS-B (LIDT)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:21:36 PM,44.8398,9.8848,← 305°,466,536,"40,000", ,FlightAware ADS-B (CEQ / LFMD)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:22:06 PM,44.878,9.8088,← 305°,466,536,"40,000", ,FlightAware ADS-B (MXP / LIMC)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:22:36 PM,44.914,9.737,← 305°,465,535,"40,000", ,FlightAware ADS-B (EDSR)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:23:07 PM,44.9525,9.66,← 305°,464,534,"40,000", ,FlightAware ADS-B (LIDU)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:23:37 PM,44.99,9.5847,← 305°,463,533,"40,000", ,FlightAware ADS-B (LIDU)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:24:07 PM,45.0275,9.5094,← 305°,464,534,"40,000", ,FlightAware ADS-B (LIDU)
